c_id;c_text;date;author_id;like_count;quote_count;retweet_count;reply_count;hatespeech;toxi;target
1391020934442721286;@haui777 @ProDeutschland5 @EmmaWag68768896 @PeterBe38098838 @reitschuster Sie haben es wirklich nicht so mit dem Textverständnis. Spinner bezog sich nicht auf Reitschuster.;08.05.2021 13:23;1200936687859359745;3;0;0;1;0;2;person
1384481273276768266;"@Karl_Lauterbach Es wird ja wohl einem zivilisierten Land mal möglich sein, drei Wochen lang seine Freizeitaktivitäten vor 21.00 Uhr zu erledigen.
#mütend #LockdownJetzt #Ausgangssperre #LebenRetten";20.04.2021 12:17;1238892997535825920;10;0;1;11;0;1;public
1386375988016259075;@_FriedrichMerz Wir haben diese Schulden gemacht, damit durch Corona nicht jeder 2. in diesem Land arbeitslos ist und nicht  jede 2. Firma insolvent geht. Diese Verschuldung und die Hilfe an Menschen und Wirtschaft war und ist richtig! Diese Finanzpolitik war und ist richtig.;25.04.2021 17:46;3239337743;213;1;4;21;0;1;public
1385186191503511552;@RobinKoenig01 @Luisamneubauer Nur Querdenker haben es nötig eine eigene Partei zu Gründen, weil die viel zu dumm sind um etwas zu verstehen. Die verstehen noch nicht mal ihr eigenes Leben. Zum Glück haben solche dummen Menschen wie Sie in diesem Land nichts zu melden. Die Dummheit passt sehr gut zu Ihnen.;22.04.2021 10:58;1376438056379674624;0;0;0;0;1;3;group
1403986354896359428;"@sunstar1606 @Laika66753508 @reitschuster Warum ein LACHSMILY?
Soll heißen dass es den KINDERN und Jugendlichen NICHTS ausmacht den Lappen zu tragen, weil sie nicht daran STERBEN?
Das ist eine grausame Wahrnehmung,erzählen Sie das mal meinen Sohn und den Millionen Schülern.
Alder was geht ab bei Ihnen?wäre die Antwort";13.06.2021 08:03;1266033606885027841;1;0;0;2;0;2;
1403940142646181891;@sunstar1606 @reitschuster ??????;13.06.2021 04:59;1149361509052690434;2;0;0;1;0;1;public
1398613557336543234;@Fiver_Galaxy @georgrestle Sagt der der sich mit einer Staatsterroristin und Schwerstkriminellen solidarisiert, genau mein Humor https://t.co/GM7DZb0YHs;29.05.2021 12:13;1215022287700856834;17;0;0;10;1;3;person
1388453755859918848;"@SpoonTabby Keine Überraschung.
Böse Zungen behaupten schon seit Längerem, das S der SP stünde für Scharia.";01.05.2021 11:22;353596593;0;0;0;0;0;2;group
1384185752179789827;@Silke74918142 Und nicht mehr lang dann reden alle Politiker wieder über Lockerungen weil ist ja bald Pfingsten.?? Aber eigentlich auch egal mittlerweile etwas das man  Lockdown nennen kann hatten wir ja seit nem Jahr nicht mehr.;19.04.2021 16:42;1109163026492596224;1;0;0;0;0;1;public
1387394407796723719;@leipzig04349 @Laforce_61 @WagenMehr @Karl_Lauterbach Die Querdenken-Bewegung wollte das GG ersetzen. Jetzt bestreiten Sie das bitte, damit ich Sie danach als das outen kann, was Sie sind - völlig uninformiert.;28.04.2021 13:12;1076215856550608896;1;0;0;2;0;2;
1386432567214104577;@moppedjoe @Markus_Soeder Die Ungeimpften haben sich selber aussortiert, weil die sich nicht impfen lassen wollen. Eigene freie Entscheidung. Aber, jede Entscheidung zieht Konsequenzen nach sich. Natürlich darf das erst greifen, wenn jedem ein Impfangebot gemacht wurde.;25.04.2021 21:30;932887283174395904;0;3;0;28;0;1;group
1397845105650946050;@DerGrinz Das sag ich Greta ??;27.05.2021 09:20;842814418828386304;1;0;0;0;0;1;person
1388282727221313541;"@NicolaWerdenigg @fraufrasl Daher setze ich mich auch immer wieder fürs ""gendern"" und die Töchter in der Bundeshymne ein. Ich verabscheue weibl. Wesen die devot und dumm sind,  patriarch. Strukturen unterstützen indem sie gegen diese wichtige Sichtbarmachung durch Sprache u. den Respekt vor Frauen hetzen! https://t.co/mZCi7euvfS";01.05.2021 00:02;3354001481;4;0;1;1;1;2;group
1385160028794019842;@kamil2_0 Das muß ja – um die ganzen Querdenker zu erreichen – von Flugzeugen als Chemtrails versprüht werden, dabei gibt es jede Menge Verlust, da braucht man schon viel Impfsaft.;22.04.2021 09:14;76371827;2;0;0;1;0;1;group
1385137493410988036;"wie unfassbar asozial muss man eigentlich sein um solche Lügen zu verbreiten ?
Bevor jetzt wieder die Spinner hier kommentieren, habe keine Panik und keine Angst, die bleibt euch vorbehalten, mit eurem Wahn von der Diktatur, Morgellons &amp; dem Great Reset. #HaltDieFresseBild https://t.co/c3yFdtjPo4";22.04.2021 07:44;21917756;3;0;0;0;1;3;group
1387147701494583298;"@oettesworld @mungo_pa @welt Am Karsamstag waren ca. 10000 Leute in Stuttgart. Für diese Masse an Leuten war es unglaublich friedlich. Jeder Wasentag produziert mehr Vorfälle.
Das Problem wenn demnächst welche ausrasten sind dass automatisch Querdenker, weil ja per se alle die gegen Maßnahmen sind Querdenker";27.04.2021 20:52;1346177708171161602;0;0;0;1;0;1;group
1405292264260194304;@reitschuster Antisemiten sollte man keine Bühne geben, finde ich. Roger Waters hasst MZ ja nicht, weil sein Unternehmen fragwürdige Dinge tut, sondern weil er Jude ist.;16.06.2021 22:32;15993174;15;1;0;20;0;1;person
1406866975360495620;@sschyvonne @AndySpirig @Karl_Lauterbach Heul leise System Troll!;21.06.2021 06:49;871246203035549696;2;0;0;0;0;2;person
1392393538193793024;@Team_ReaIity @Karl_Lauterbach @maithi_nk Und da haben wir sie wieder, die typische, von Zynismus begleitete Neiddiskussion.;12.05.2021 08:17;1380437294524604416;0;0;0;0;0;1;public
1394326432214618113;@OlliLuksic @szaktuell Zustände wie bei der #noAfD;17.05.2021 16:18;2657206062;1;0;0;0;0;2;group
1394562044142161921;"@TsiJulian @janboehm ..wobei ich auf den Teil, bei dem rechteste Altherren sich an Rechtsradikale und Rechtsextreme - unabhängig vom formalen Bildungsabschluss - anschmiegen gut verzichten kann?????
#FCKNZS #noafd";18.05.2021 07:54;1218867627474460672;0;0;0;0;0;2;group
1391802538140262405;@annewill Warum löschen Sie den tweet nicht einfach? Es war unmöglich, wie Sie zugelassen habe, dass Luisa Herrn Maassen ohne Beweise in den Dreck gezogen hat. Frau Will, SIE haben versagt!;10.05.2021 17:09;913137819631144961;8;0;2;0;0;2;person
1387130539178610705;@demolay26 @FAZ_NET @f_ausw Ach, die mitleidigen und erschütterten Blicke kann ich mir vorstellen. Anschließend Geschwafel über mehr  Sozialarbeiter und Nazi-Angriffe. Dann Forderung nach mehr Migration und Hilfe für die armen Seelen. Alles vorhersehbar, daher auch überflüssig;27.04.2021 19:44;936908168122155014;0;0;0;0;0;2;group
1389649232353710081;Und was macht ihr am 22. Mai? #tsv1860 https://t.co/FuRQLoebwE;04.05.2021 18:32;1089937690185867264;15;0;0;4;0;1;public
1384468088603791363;@janboehm P.S.: Hab nur aus Spaß CL gedrückt. Nicht, dass er jetzt denkt, er hätte breiten Zuspruch im Satire-Milieu. Oder gar die Medien ihn hochjazzen. Also @ronzheimer bitte meine Stimme als ex % herausrechnen.;20.04.2021 11:24;1179377434250170370;77;0;0;10;0;1;person
1387078755147993093;@AxelStollJr @glr_berlin Das, mein Lieber, wird dir passieren! Wenn danach die Prozesse losgehen! Wegen Gewalt gegen Schutzbefohlene! Menschen wie du entzweien die Gesellschaft, nicht die Querdenker!!!;27.04.2021 16:18;961553929598357504;0;0;0;3;0;2;person
1391450195985059844;@plus_eins_plus @reitschuster Hier finden Menschenversuche statt. Alle Impfstoffe haben nur eine bedingte Zulassung.Die Hersteller selbst sprechen von noch laufenden klinischen Studien.Wer sich jetzt impfen lässt,ist Laborratte für die Pharmamafia.Lass' Dich impfen. Aber bitte trolle woanders herum.;09.05.2021 17:49;1053412220;4;0;1;1;0;2;
1388427157668511744;@argonerd #FFF - Aktivisten könnten doch die Pakete austragen. Zu Fuß. Das wäre mal was effektives und messbares für die Entlastung des Klimas. ??;01.05.2021 09:36;1040205462539579393;6;0;0;0;0;2;group
1387702193994743810;@Hans456789 @Karl_Lauterbach Und solche Spinner wie sie sind mit der Grund für die über 80K Toten durch corona, die steigenden Zahlen, die hundertausenden Kranken. Aber soweit denken solche Leute wie sie ja nicht.;29.04.2021 09:35;438591909;0;0;0;0;0;2;person
1394377588454346754;@PhilippKunze3 @DrStrompen @ZentralratJuden Hier ist noch Platz komm ruhig kuscheln, wenn du magst. LG Horst;17.05.2021 19:41;4377539115;0;0;0;0;0;1;person
1384522599695331329;@janboehm Ich freue mich schon auf die Grüne Verbotsdiktatur. Mit Ökoschergen vor jedem Metzger, die einem eins überbraten weil man ein Stück Speck kaufen will. Dann wird man ins Umerziehungslager geschleift weil man mit dem Auto nach Hause fahren will. Aber evt gibt's da für alle Kiffe;20.04.2021 15:01;2488678340;16;0;0;13;0;1;group
1398598386106970115;@herr_sin @Karl_Lauterbach @Alice_Weidel Eine Persönlichkeitsstörung verortet man eher bei einem gewissen Herrn .;29.05.2021 11:13;262798421;2;0;0;0;0;2;
1397978059270197250;@FX_Tomis @Markus_Soeder Sie sehr armer Mensch. Aber ich hoffe Sie fühlen sich wohl in Ihrer Schwurbelbubble.;27.05.2021 18:08;1356388634;0;0;0;2;0;2;person
1391725222370418688;@Krefelder78 @nocovid_de Ja, denke auch, es muss sich nicht jeder gute Wissenschaftler für d Niedriginzidenzstrategie explizit aussprechen u Reichweite dafür nutzen u wenn er es nicht tut, hier dafür kritisiert werden U als Teil d Problems bezeichnet werden. Was soll das werden hier?;10.05.2021 12:02;1375906402993111051;1;0;0;1;0;1;group
1388621431869788168;Nach ihm sollte eigentlich Merz sprechen, der Fichtenelch könnte jedoch nicht landen;01.05.2021 22:28;49685706;2;0;0;0;0;2;person
1385338176059944966;Diese heuchlerische Moralapostel ??????-bubble, die jetzt Schauspieler unter #allesdichtmachen #lockdownfuerimmer diskreditiert. Es sterben jedes fucking Jahr 300.000 Menschen an Krebs! Ihr seid die Heuchler. Und nach Corona ist für echt die Welt wieder okay, nicht wahr? Pervers.;22.04.2021 21:02;1227638675615473665;0;0;0;1;0;3;group
1389285969845792772;@ulumbamulumba Die #noafd macht keine Politik, sondern Polemik und ist grundsätzlich gegen alles was nicht braun ist. Die verstehen und akzeptieren Logik und Tatsachen genauso gut wie volltrunkene Alkoholiker mit einer fixen Idee.;03.05.2021 18:29;721262587401355264;1;0;0;0;1;3;group
1396038417784446976;"@NLPete007 @charlottelokal Unsere Vorfahren, die zum Beispiel den Kölner Dom gebaut haben, als „primitiv“ zu bezeichnen ist an neuzeitlicher Überheblichkeit kaum zu überbieten!
Vielleicht sind wir es, die nach und nach zu Primitivlingen werden, je weiter wir uns von Gott entfernen?!";22.05.2021 09:41;1272140312287338496;3;0;0;0;0;2;group
1398835617484660740;@an_go_20 @Karl_Lauterbach @Alice_Weidel Wow die Nazi-Keule...... Abgenutzt durch Linksextreme Vollpfosten wie ihr es seid. Hast du auch Argumente? Ach warte, Realität und Links Grün..... Da war ja was.;30.05.2021 02:56;1378339734926286850;1;0;0;0;1;3;group
1392874500803502081;"Solidarität konkret: Schutz für Synagogen, Schulen, Kitas, Hetzern in den Weg stellen. Türk. Staatsmedien befeuern Hass. Graue Wölfe &amp; Hamas-Anhänger marodieren durch die Städte; eine rechtsextreme Front. Dazu können wir nicht schweigen. Für Antisemiten gibts keinen Nahost-Rabatt";13.05.2021 16:08;19108766;3612;24;311;129;0;2;group
1393938529332383744;"@_FriedrichMerz Sprache entwickelt sich ständig fort durch die Sprechenden/Schreibenden. Mit Ausnahme von Hatespeach/Wirrzeug sollte sich die Politik da raushalten. Sie, Hr. Merz, sollten sich um Wichtigeres kümmern und nicht populistisch nach Applaus auf dem Gebiet ""Gendern""  streben. Unseriös!";16.05.2021 14:36;266507115;6;0;1;13;0;1;person
1393674112342573069;"@vullejack @NoCovidBayern Selbst #NoCovid-Wissenschaftler*innen scheuten sich aber bislang, von Elimination zu sprechen. Melanie Brinkmann hat den Begriff jetzt erstmals aufgegriffen. Entscheidend: ""Endemisch werden"" ist mit unabsehbaren Folgen (weiter viele Kranke usw.) verbunden und NICHT alternativlos!";15.05.2021 21:06;252793413;7;0;4;1;0;1;person
1385076665827667969;Sorry aber die allergrößten Covididioten, Leerdenker sind die die weder Toleranz, Respekt noch sonst was kennen außer denunzieren, beleidigen usw,  weil ich behalte im Auge um wachsam zu sein https://t.co/0VD1OaY7BM;22.04.2021 03:43;709147279094128640;0;0;0;0;1;3;group
1391648035294298112;"Auch in Tirol wird mutmaßliche Korruption und nicht mutmaßliche Inkompetenz vom Amtsgeheimnis geschützt.

https://t.co/s3LeDcozbQ";10.05.2021 06:55;19470289;48;2;8;1;0;1;
1393513991813668875;"Damit die Landtags- und Bundestagswahlen am 26. September reibungslos über die Bühne gehen, werden noch Tausende #Wahlhelfer in MV gesucht. Wer sich meldet, kann in die Impfpriogruppe 3 vorrücken. #Coronavirus #ltwmv21 #btw21
https://t.co/jSrA9EBRFQ";15.05.2021 10:30;25493805;1;0;0;1;0;1;group
1389379997631197186;"@MelGibbon123 Bitte, die hüpft sogar.
#FFF https://t.co/nOxChrrstc";04.05.2021 00:42;1366084478792261633;1;0;0;0;0;1;group
1394054353993015301;@Killerbengel @Kawa_EU @MartinSebas8 @watwillse @ZentralratJuden @ulfposh Bitte mal den Link reinschicken, danke.;16.05.2021 22:17;1371616438474137606;0;0;0;1;0;1;person
1384123127018377216;"@janboehm Der Gedanke beruhigt mich mehr als ein Kanzler söder heute den asyltourismus kritisiert (der nicht existiert) morgen Bäume umarmt, zwischendurch Bayern und sich selbst lobt.

Zudem hat Frau Baerbock noch keine großen politischen Fehler zu tragen, außer das sie bei den Grünen ist";19.04.2021 12:34;2297709364;0;0;0;1;1;2;
1387117953640972295;Danke an  #allesdichtmachen. Es gibt noch Menschen die ihre Eier wiedergefunden haben. Passt jetzt aber bloß auf, daß sie euch nicht wieder aus dem anderen Hosenbein wieder rauskullern. Lasst dieses dumme Faschistenpack bloß weiter dummes Zeug nachplappern.;27.04.2021 18:54;888906607731650562;0;0;0;0;0;2;group
1386530321651404800;@Jr6en1 @Karl_Lauterbach Affe;26.04.2021 03:59;1304769825751916545;0;0;0;0;0;2;person
1389636815368466432;Vor dem Virus habe ich keine Angst! Aber was mir Angst macht sind die dummen Politiker,die uns Angst machen wollen,welche Strategie verfolgen sie damit ? Uns besser unter Kontrolle zu bekommen? Sehr euch Söder,spahn, Merkel an,muss ich dazu noch was sagen???;04.05.2021 17:43;1329505008291819522;0;0;0;0;0;2;person
1390787509198655493;Wie hatte Herr P. neulich noch rausposaunt, er lasse sich keine Schere in den Kopf machen. Der Mann merkt gar nicht, dass die Schere bei ihm schon immer drin ist, und sie heißt Fremdenfeindlichkeit und Rassismus. #Palmer;07.05.2021 21:55;3236247737;4;0;1;1;0;2;person
1398524621205422080;Antisemitismus-Experten: Ihr Schweigen ist damit mindestens so laut wie das Brüllen der Demonstranten in Gelsenkirchen oder Berlin-Neukölln. https://t.co/aapLrPNQp8;29.05.2021 06:20;2770041475;1;0;0;0;0;1;person
1393614002517811211;"@markus_nemetz @DanielKapp @IDF Die Hamas hat einen Waffenstillstand vorgeschlagen, die Kriegsverbrecher auf israelischer Seite haben aber kein Interesse daran:

https://t.co/LG9ZQHNGxT";15.05.2021 17:07;1250133437505298433;0;0;0;1;1;2;group
1385243951200972803;"@_FriedrichMerz @DoroBaer @cem_oezdemir Sie werden nicht das Kanzleramt verlieren sondern bei nächster Gelegenheit die CSU !
Glauben sie im Ernst, dass man ihnen und ihren Verbundpartnern so etwas verzeiht ? Für laschet zählt nicht das Land sondern seine Eitelkeit, Pfui Teufel !";22.04.2021 14:47;985100978054750208;0;0;0;0;0;2;person
1387345509740916742;@Genossin_Anetta @Karl_Lauterbach Da schau her, ein gekaufter Fake-Accounts vom SM-Team der @AfDimBundestag.;28.04.2021 09:58;1309801992315961346;1;0;1;0;0;1;group
1388393710040268803;@Specialmaroc @SawsanChebli @Ballack @officiallyjoko @teech_de Mensch, würde mir einfallen. Die letzten Nazis sind übrigens so um die 90 Jahre alt.;01.05.2021 07:23;2765487969;0;0;0;1;0;2;group
1384238064260714500;"Nein, #Plasberg.

#Laschet ist nicht zu lieb und niedlich für Kanzler. Der Clown ist zu klimafeindlich, korrupt, inkompetent, asozial und steht viel zu sehr auf tote und schwerverletzte Opfer von Pandemie für Kanzler!

Steck dir die Suggestivfrage, du Napf!

 #hartaberfair";19.04.2021 20:10;491170557;7;0;0;0;0;3;person
1392248184525709323;@davidsmeinung7 @ArminLaschet @DrGilYaron Ich hab als Franzose auch den Eindruck, vielen Deutschen ist nicht klar, was islamistischer Terror bedeutet, die hatten in ihrem Land nicht mal Terror Kaliber Charlie Hebdo und Paris-Attacken. Und Frankreich kriegt sehr viel weniger von dem Scheiß ab als Israel.;11.05.2021 22:40;1157876407135100929;68;0;4;11;0;2;group
1400936705440501766;"@satzdepot @shoutingcassy @dutschman @ABaerbock 1/2
Der Markt regelt so lange bis die Karre wieder hoffnungslos im Dreck steckt. Dann muss der Steuerzahler wieder mit Milliarden aushelfen und die Manager bekommen trotz Misserfolg ihre vollen Erfolgsboni. Verluste sozialisieren und Gewinne";04.06.2021 22:05;861782541283545089;1;0;0;1;0;1;group
1398525803508506626;@herr_sin @Karl_Lauterbach @Alice_Weidel Auch mir ist schleierhaft, was diese Frau in derr #NoAFD zu suchen hat! Sie muss sich doch wie eine Exotin vorkommen!;29.05.2021 06:25;1347912833078587393;2;0;0;0;0;1;person
1390651816334004225;@phoenix_de @Die_Gruenen @ABaerbock Derzeit geben sich die öffentlich-rechtlichen Medien alle Mühe personelle Fehlbesetzungen wie Kobold Baerbock ins rechte Licht zu setzen. Diese linksgrünen Journalisten sollten uns doch eigentlich aufklären was geschieht wenn gestörte Phantasten Autohasser das Sagen haben ?;07.05.2021 12:56;936959237464391686;2;0;0;2;0;2;group
1389162434796167171;Als wenn die westliche Presse etwas von Freiheit verstehen würde?????Ihr richtet euren zionitischen Arsch in Richtung USA und Israel aus????????? https://t.co/HPAyABzLIh;03.05.2021 10:18;1101146839427018752;0;0;0;0;0;2;group
1400942886447890443;@shoutingcassy @dutschman @ABaerbock Aber ich mache es trotzdem nicht, solange es kein Gesetz gibt was mir das vorschreibt. Wäre ich für so ein gesetz, Ja wäre ich. Ja das ist möglich sich gegen eigene (intuitive) Interessen politisch zu positionieren! Ja ist es;04.06.2021 22:29;1348657489848500228;0;0;0;0;0;1;person
1391166443987914757;"@Karl_Lauterbach Wurden Langzeitfolgen bei #Influenza oder irgendwelchen anderen alltäglichen, alljährlichen Erregern jemals in dieser Form untersucht und nachgewiesen?

Das wäre für eine Einordnung- jenseits des beliebten Panik-Knopfs - interessant.

#longcovid";08.05.2021 23:01;4860102269;53;0;0;16;0;1;public
1394261182278737922;"""Gender Justice – Warum Klimagerechtigkeit ein Geschlechterthema ist"" startet in 30 Minuten. Mehr Infos auf https://t.co/g9qSKVypI4";17.05.2021 11:59;40654101;0;0;0;0;0;1;public
1389536494688350210;@ArenskiTom @berlinerzeitung Trotzdem nicht zu entschuldigen, vor allem die beiden  nicht mit der Atmung (Richy und die unbekannte Katharina), aber auch Liefers armseliges Geschwätz. Er scheint nicht allzu helle zu sein. Bei Illner hat er gräßlich gestammelt.;04.05.2021 11:04;20915842;1;0;0;2;0;2;person
1404915496886145024;@evilestmav @Gewaltpeter @davidbest95 @greenpeace_de Problem ist nur, dass diese Ökos glauben, genmanipulierte Nahrungsmittel seien giftig. Sind halt wissenschaftsfern...;15.06.2021 21:35;100329300;4;0;0;1;0;2;group
1404900005182382081;@horatiorama @cantina_guy @Gewaltpeter @davidbest95 @greenpeace_de Haben sie allerdings gerade mit Ihrem Tweet??;15.06.2021 20:33;1396837590913986569;0;0;0;1;0;1;person
1406581741117231109;"@Xrxtn @Ostwestfale60 @Alice_Weidel @UweJunge gegen welche ""Rasse""?";20.06.2021 11:56;29083743;2;0;0;0;0;1;public
1394297638917451786;@watwillse @VeryFreshDrafts @MartinSebas8 @ZentralratJuden @ulfposh Ok querdenkerfascho;17.05.2021 14:23;238498745;0;0;0;1;1;2;person
1385290040012681218;"@vera_lengsfeld Gut, dass Sie es selbst als ""Fall"" einstufen! Der Schmierfink @jreichelt ist mit seinem post-faschistischen Verständnis von Meinungsjournalismus in bester Tradition eines Julius Streicher. Unter A wie Abschaum findet sich gewiss ein Abbild dieses Kretins.

#HaltDieFresseBild";22.04.2021 17:50;1336659334252605441;1;0;0;0;0;3;person
1388526284414803969;Wie in Israel, ab 50% Impfquote beginnen die Neuinfektionen deutlich zu fallen. \o/ #Impfluencer https://t.co/MhrVdwZRlt;01.05.2021 16:10;90148434;0;0;0;0;0;1;
1388393748888014848;"@DrPuerner @HuebnerJohannes Zumal sich Mediziner nicht zu solchen  auch politischen Themen äußern sollten.

Wer Zahlen lesen kann, erkennt an USA, UK, Israel dass das gar nicht notwendig ist.

AstraZeneca galt die Risko-Nutzen-Abwägung. Bei den Kindern nicht?
Ein neuer Impfstoff an Kindern zu testen....";01.05.2021 07:23;2497710739;1;0;0;0;0;1;public
1397482483600482304;@WPArnsberg „Die Schwellenwerte für die #Inzidenz liegen bei 100, bei 50 und bei 35. Wir brauchen keine Forderungen nach noch niedrigeren Grenzwerten, die die Bevölkerung nur weiter verunsichern, die Wirtschaft noch mehr belasten, und die keinen Beitrag leisten zur Lösung des Problems.“ (tm);26.05.2021 09:19;1059395748289232896;759;6;45;45;0;1;public
1385289070427914247;"Ulrich Turkur: ""Sind wir erst am Leibe und nicht nur an der Seele verhungert und allesamt mausetot, entziehen wir auch dem Virus samt seiner hinterhältigen Mutantenbagage die Lebensgrundlage"" - danke, dass ihr Promis uns 1,5 Jahre im Stich gelassen habt. https://t.co/tpChuHYHUx";22.04.2021 17:47;123652345;0;1;0;0;0;2;group
1389511023711956992;@AnnetteCreft @diebasispartei @YouTube 2 Klassengesellschaft? Du meinst also die Menschen die sich impfen wollen um endlich diese Pandemie zu beenden, oder die Menschen die sich und andere nicht schützen wollen und noch länger im lockdown leben wollen? Querdenker sind Terroristen der Gesellschaft;04.05.2021 09:23;824669366105100288;0;0;0;0;1;3;group
1390723832567189504;@Ben_Salomo Finds ja geil wie der eine meint das sie schlauer wären aber dann nicht einmmal 3 gehirnzellen besitzt um drüber nach zu denken das der Müll den er über Juden verbreitet nicht stimmt. Wo hat er seinen Abschluss gemacht? Abschluss Bedingung atmen? ??;07.05.2021 17:42;1241892200000245761;0;0;0;0;0;2;person
1387595505606316037;@isabellavonpar1 @SabineBr3 @Genossin_Anetta @Karl_Lauterbach Durchfall und Erbrechen?! Vor 2020 nannte man das Darmgrippe;29.04.2021 02:32;1336140750514499585;1;0;0;0;0;1;public
1405086827195899909;@tanjanui @DerChrizzIX @LibertyLucas26 @greenpeace_de trink ne Flasche Benzin, dann haste mehr Dampf im BLUT.;16.06.2021 08:56;436991292;1;0;0;1;1;3;person
1387048451813171212;@RND_de Es stellt sich immer die Frage wo die politische Hilfe für Deutsche Opfer von dieser Klientel bleibt, oder wer hat sich für die Junge Frau eingesetzt die von mindestens 11 Gästen Merkel vergewaltigt wurde, oder die ganzen Toten? Schweigen;27.04.2021 14:18;1386738519603830784;0;0;0;0;0;3;group
1384132750614036487;"Corona-Gesetz geplant: Ausgangssperre „light“ - aber Schulen machen früher dicht
..das ist wieder eine Verarsche... Wer kauft das noch ab? Wer denkt sich solchen Blödsinn aus (mit den Hund in der der Nacht Gassi gehen) ?????????? https://t.co/RYJJnLNXqi";19.04.2021 13:12;1142069767446118400;1;0;0;0;0;2;public
1393597517921722369;@markodenbach seit Jahrhunderten mehr oder weniger friedlich miteinander? Warum geht das nicht mehr in Palästina/Israel? https://t.co/wT7LbSJrfG;15.05.2021 16:01;903306563963817985;1;0;0;0;0;1;
1391872420362035202;@Pebbles1374 @carador1988 @tagesschau Alter was ist euer Problem? Darf man hier nichts mehr rein posten was euch nicht passt Punkt ihr macht mich nicht klären das schafft er nicht der Gangster zu dir wäre ich auch gegen die Nazis aufgestanden und euch Kreaturen muss man bekämpfen;10.05.2021 21:46;1378036807301013516;0;0;0;1;1;3;group
1389652785860419590;"@Irgendwieander5 Ach da gibt es ganz übles Zeug; jedes Kind kann schlafen lernen z.b. brrr Nazi scheisse";04.05.2021 18:46;1683151988;1;0;0;1;1;2;
1396499555001245697;"@unanfechtbar @Regendelfin Dumm, wenn man die eigenen Links nicht durchliest: ""Zwar habe die Buchhaltung die Zahlung als ""steuerfrei"" verbucht. Von dieser Steuerfreiheit mache Baerbock aber keinen Gebrauch.""";23.05.2021 16:13;763366063237201920;0;0;0;3;0;2;person
1389561400729784321;@florianelbers @IstvanPalfy @realTomBohn @Tagesspiegel Aber ehrlich, diese Partei wird verschwinden sobald Corona vorbei ist, genauso wie die ganzen Querdenker einen großen Inhalt ihres Lebens weggezogen bekommen wenn diese Pandemie vorbei ist. Wird ähnlich gestörte Video geben wie von Trump-Jüngern nachdem Trump verloren hat.;04.05.2021 12:43;759113162964819968;0;0;0;1;0;1;group
1405412083525734400;@Karl_Lauterbach Dem kann ich nur zustimmen: Jugendliche ab 12J. sollten geimpft werden! Sie haben kein anderes Immunsystem als Erwachsene. Aber sehr viele Sozialkontakte! Lieber eine kontrollierte Impfung mit erprobtem Impfstoff als eine unkontrollierte Durchseuchung!;17.06.2021 06:28;1323833668406837250;183;0;23;37;0;1;group
1385491960446738433;"@georgrestle Also Sorry Kollege, aber schon die Erzählung von einem neuen angeblichen ""Untertanengeist"" ist doch schon Teil des Problems.";23.04.2021 07:13;21406149;1165;2;18;20;0;1;person
1394939763896070145;Schmerzlich für die Person #Giffey, doch konsequent in der Sache. Meinen Respekt! @FranziskaGiffey https://t.co/UoLE6LrxCG;19.05.2021 08:55;1152803825385967618;2;0;0;0;0;1;person
1384601654650187777;@JNynaeve @DieterCronenbe1 @Beatrix_vStorch Was genau ist gut an dieser Partei?;20.04.2021 20:15;1242343446976835586;8;0;0;1;0;1;group
1401573217689559048;Die #AfD geht nun gestärkt in die heiße Phase des Bundestagswahlkampfes und wird mit dem Rückenwind aus Magdeburg auch am 26. September ein starkes Ergebnis einfahren. Nur wir bieten den Bürgern eine echte Alternative zum aktuellen Regierungskurs. Deutschland. Aber normal. 2/2;06.06.2021 16:14;833398209053605888;843;8;137;90;0;1;group
1389607009553731592;@ATTILA_HILDMANN Hildi, du hast mit QAnnon gebrochen? Warum? Du hast da doch auch dran  geglaubt? An den Friedensvertrag und die Leute vor die Botschaft getrieben? Und deine Prophezeiungen erfüllen sich doch auch nie? 'Folg dem Wolf'/ 'Trust the plan' Alles ein Rotz- nur das du noch Nazi bist ??;04.05.2021 15:45;1368181247067951112;4;0;0;0;0;2;person
1406543954703798275;@TRausPetkum @Alice_Weidel @UweJunge Du hast gestern wohl zu viel gefeiert. Der Umkehrschluss ist schlichtweg falsch.;20.06.2021 09:26;417062774;0;0;0;1;0;1;person
1387347861017407492;@DieterCronenbe1 @Beatrix_vStorch Das setzt voraus, daß einmal Verstand sowie die Kontrolle darüber vorhanden war. Sehe ich nicht für alle Fälle so.;28.04.2021 10:08;1321844794830790658;0;0;0;0;0;2;
1384024054592524292;Die eigentliche Frage ist doch, für wen arbeitet die #Politik? für die Bürger, betroffenen, kranken, verzweifelten oder etwa für das Virus? Derzeit wird das Vertrauen, der Zusammenhalt der Bevölkerung pulverisiert...und NUR das Virus freut sich! ..über diese Inkompetenz #AnneWill;19.04.2021 06:00;562366875;0;0;0;0;0;2;group
1384012305201987590;@MalteKaufmann @AfDDuesseldorf Die verblödete Fratze der #AfD zeigt sich mal wieder ????????;19.04.2021 05:13;2763772527;0;0;0;0;0;2;group
